,id_guest,id_host,id_listing,ts_interaction_first,m_first_message_length,ab,acceptance,message_length_level
7975,6945,2030,2719,2013-09-10 17:13:00,240.0,1,0,24.0
7976,384,2129,4328,2013-09-10 17:51:00,208.0,1,0,20.0
7977,4278,3520,2943,2013-09-10 18:03:00,469.0,1,1,46.0
2006,2164,487,2372,2013-09-10 18:32:00,460.0,1,1,46.0
7979,1004,3595,1258,2013-09-10 19:56:00,330.0,1,1,33.0
2007,7294,530,4265,2013-09-10 20:33:00,422.0,1,0,42.0
2009,9080,350,3349,2013-09-10 23:44:00,228.0,1,1,22.0
8864,6115,1958,1105,2013-09-11 00:19:00,150.0,1,1,15.0
7982,1143,2448,2216,2013-09-11 01:49:00,194.0,1,1,19.0
4961,678,1326,4396,2013-09-11 02:29:00,431.0,1,0,43.0
4962,5480,3578,289,2013-09-11 03:00:00,550.0,1,1,55.0
4963,7443,56,2194,2013-09-11 03:16:00,345.0,1,1,34.0
7985,5419,142,4346,2013-09-11 03:24:00,269.0,1,0,26.0
4964,6902,3262,1177,2013-09-11 03:30:00,394.0,1,0,39.0
7987,8810,2,3896,2013-09-11 05:23:00,189.0,1,0,18.0
7988,5263,1128,3983,2013-09-11 06:35:00,738.0,1,0,73.0
2017,4760,1438,4170,2013-09-11 16:03:00,156.0,1,1,15.0
8865,1073,1698,1241,2013-09-11 16:05:00,140.0,1,1,14.0
4965,5647,1923,3723,2013-09-11 18:11:00,364.0,1,1,36.0
2018,3742,14,1196,2013-09-11 18:30:00,444.0,1,0,44.0
4967,5869,315,3859,2013-09-11 19:49:00,280.0,1,0,28.0
4968,3250,2309,297,2013-09-11 21:58:00,473.0,1,1,47.0
7994,3578,3647,4277,2013-09-12 01:46:00,398.0,1,0,39.0
2022,3565,3352,1067,2013-09-12 02:20:00,381.0,1,0,38.0
8866,647,410,1328,2013-09-12 03:29:00,140.0,1,1,14.0
7998,7586,1438,4170,2013-09-12 05:56:00,274.0,1,0,27.0
2023,5516,3417,1924,2013-09-12 06:37:00,342.0,1,1,34.0
8003,2291,1683,716,2013-09-12 18:35:00,328.0,1,0,32.0
5816,1880,2635,2735,2013-09-12 21:17:00,140.0,1,1,14.0
4972,6366,1474,3853,2013-09-12 21:46:00,239.0,1,0,23.0
2025,1719,3031,4054,2013-09-12 22:11:00,681.0,1,1,68.0
4973,8888,2950,2981,2013-09-12 22:13:00,180.0,1,0,18.0
2026,7445,497,3665,2013-09-12 22:36:00,409.0,1,0,40.0
4974,8148,1033,3134,2013-09-12 22:48:00,241.0,1,1,24.0
2027,1645,968,471,2013-09-12 23:48:00,259.0,1,0,25.0
4976,8230,2713,857,2013-09-13 04:06:00,319.0,1,0,31.0
4978,8774,968,471,2013-09-13 07:09:00,232.0,1,1,23.0
8006,7109,3342,646,2013-09-13 07:23:00,1362.0,1,0,136.0
8007,1122,615,3259,2013-09-13 08:11:00,484.0,1,1,48.0
4981,3400,3064,801,2013-09-13 11:58:00,211.0,1,0,21.0
4982,2431,1940,811,2013-09-13 12:59:00,220.0,1,0,22.0
2030,6444,1405,1512,2013-09-13 15:15:00,215.0,1,0,21.0
4986,1107,1915,1279,2013-09-13 19:32:00,203.0,1,0,20.0
8010,5901,2169,577,2013-09-13 20:51:00,281.0,1,0,28.0
8012,4298,892,4149,2013-09-14 04:39:00,304.0,1,0,30.0
2031,1756,3047,3525,2013-09-14 05:53:00,307.0,1,0,30.0
2032,2559,1026,3653,2013-09-14 08:46:00,162.0,1,0,16.0
8013,2694,2389,4144,2013-09-14 09:54:00,223.0,1,1,22.0
4990,1662,2738,1545,2013-09-14 11:31:00,742.0,1,0,74.0
2033,7199,3434,52,2013-09-14 13:11:00,439.0,1,1,43.0
8014,8220,79,1287,2013-09-14 14:28:00,683.0,1,1,68.0
4992,806,2238,2524,2013-09-14 18:26:00,624.0,1,1,62.0
8017,3532,2019,4364,2013-09-14 22:07:00,270.0,1,1,27.0
4994,7225,1568,634,2013-09-14 22:49:00,282.0,1,0,28.0
2034,997,2328,4099,2013-09-15 00:43:00,447.0,1,0,44.0
5819,4817,2466,2902,2013-09-15 02:49:00,150.0,1,1,15.0
2035,5573,3342,646,2013-09-15 03:32:00,460.0,1,1,46.0
8020,2319,222,4234,2013-09-15 06:18:00,379.0,1,0,37.0
8021,104,3158,2539,2013-09-15 06:42:00,250.0,1,0,25.0
4997,4337,2655,3338,2013-09-15 11:56:00,385.0,1,0,38.0
4998,8389,2142,670,2013-09-15 13:09:00,583.0,1,0,58.0
8023,7234,1665,2612,2013-09-15 15:51:00,772.0,1,1,77.0
8025,457,2725,1632,2013-09-15 17:58:00,440.0,1,1,44.0
4999,7495,1307,3590,2013-09-15 19:31:00,240.0,1,0,24.0
8026,4463,1191,4290,2013-09-15 19:53:00,202.0,1,0,20.0
5002,6563,3571,3365,2013-09-15 22:49:00,340.0,1,0,34.0
8028,5893,98,4363,2013-09-15 22:58:00,169.0,1,0,16.0
8030,4501,1613,3148,2013-09-15 23:12:00,416.0,1,1,41.0
5005,6925,2680,48,2013-09-16 05:09:00,1142.0,1,0,114.0
8870,2520,2166,3635,2013-09-16 07:45:00,140.0,1,1,14.0
5006,7290,41,1013,2013-09-16 08:53:00,377.0,1,0,37.0
2041,5948,2961,2302,2013-09-16 10:03:00,811.0,1,0,81.0
5007,2214,2714,3155,2013-09-16 18:02:00,140.0,1,0,14.0
5008,4769,1376,3144,2013-09-16 19:48:00,1036.0,1,0,103.0
2047,4498,674,1337,2013-09-16 20:06:00,324.0,1,0,32.0
8035,4282,530,1554,2013-09-16 20:20:00,206.0,1,0,20.0
2048,1054,474,895,2013-09-16 20:44:00,295.0,1,0,29.0
5009,4768,797,4300,2013-09-16 21:36:00,788.0,1,0,78.0
2861,4258,942,1893,2013-09-17 01:02:00,140.0,1,1,14.0
5011,5735,797,4300,2013-09-17 03:45:00,358.0,1,0,35.0
8037,6581,1836,3016,2013-09-17 04:34:00,194.0,1,1,19.0
5014,3537,904,2822,2013-09-17 15:03:00,323.0,1,0,32.0
2052,4759,2099,1044,2013-09-17 15:52:00,247.0,1,0,24.0
5016,4262,177,2337,2013-09-17 18:59:00,521.0,1,0,52.0
5017,2262,3257,3798,2013-09-17 19:32:00,214.0,1,1,21.0
2053,7751,1660,1410,2013-09-17 19:51:00,257.0,1,0,25.0
5018,7083,1406,4213,2013-09-17 21:27:00,309.0,1,1,30.0
5019,2177,3392,1896,2013-09-17 23:12:00,441.0,1,0,44.0
5020,2658,2166,1932,2013-09-18 00:30:00,398.0,1,1,39.0
8045,8841,20,4231,2013-09-18 04:34:00,157.0,1,1,15.0
2055,4514,917,143,2013-09-18 05:39:00,244.0,1,0,24.0
5022,534,3381,4185,2013-09-18 06:06:00,155.0,1,1,15.0
8049,5091,177,2337,2013-09-18 10:48:00,274.0,1,1,27.0
8050,1758,2594,1513,2013-09-18 11:42:00,169.0,1,0,16.0
8052,7219,2067,1779,2013-09-18 14:31:00,257.0,1,0,25.0
8053,4606,2858,730,2013-09-18 14:49:00,212.0,1,0,21.0
5025,439,2001,3236,2013-09-18 14:55:00,470.0,1,0,47.0
8055,5577,2239,2429,2013-09-18 16:04:00,725.0,1,0,72.0
2056,1019,2400,3661,2013-09-18 17:26:00,296.0,1,0,29.0
5026,303,3109,452,2013-09-18 18:52:00,308.0,1,0,30.0
8059,7368,657,2340,2013-09-18 19:34:00,533.0,1,1,53.0
5027,8314,1518,3559,2013-09-18 20:05:00,791.0,1,1,79.0
8060,4890,1290,2082,2013-09-18 21:06:00,166.0,1,0,16.0
8061,7872,2742,3073,2013-09-18 21:53:00,475.0,1,1,47.0
8063,6571,2854,163,2013-09-18 22:08:00,227.0,1,1,22.0
2059,5178,2408,2890,2013-09-18 22:36:00,224.0,1,0,22.0
8871,6279,2740,4432,2013-09-19 01:39:00,150.0,1,1,15.0
8065,8116,3638,1486,2013-09-19 02:55:00,173.0,1,1,17.0
5033,2954,1455,3688,2013-09-19 04:21:00,229.0,1,0,22.0
2062,3229,3135,1182,2013-09-19 05:24:00,420.0,1,1,42.0
5034,6779,1378,1437,2013-09-19 06:51:00,226.0,1,0,22.0
8066,1718,3417,1924,2013-09-19 07:12:00,226.0,1,0,22.0
2063,3199,1043,2184,2013-09-19 12:24:00,260.0,1,0,26.0
2064,58,867,706,2013-09-19 13:54:00,227.0,1,0,22.0
2067,5654,1090,1729,2013-09-19 17:59:00,376.0,1,1,37.0
5036,5461,3256,67,2013-09-19 18:09:00,323.0,1,0,32.0
8070,8326,3448,3856,2013-09-19 20:25:00,166.0,1,0,16.0
2070,630,2090,3985,2013-09-19 22:18:00,679.0,1,1,67.0
5038,4909,1464,414,2013-09-19 23:52:00,543.0,1,0,54.0
2075,7611,1988,4383,2013-09-20 02:10:00,345.0,1,0,34.0
8076,6773,1203,1153,2013-09-20 02:12:00,295.0,1,0,29.0
2078,959,357,1728,2013-09-20 16:17:00,189.0,1,0,18.0
5042,3770,2418,1517,2013-09-20 16:48:00,240.0,1,1,24.0
8078,7150,1042,2999,2013-09-20 17:38:00,155.0,1,0,15.0
5045,7071,2513,69,2013-09-20 19:19:00,708.0,1,0,70.0
2081,7219,1977,2622,2013-09-20 21:56:00,239.0,1,0,23.0
5047,142,2989,3528,2013-09-21 00:12:00,231.0,1,0,23.0
8084,4973,2955,1999,2013-09-21 10:51:00,719.0,1,0,71.0
2085,7181,85,178,2013-09-21 11:02:00,802.0,1,1,80.0
5053,6511,816,2247,2013-09-21 14:43:00,232.0,1,0,23.0
2086,1479,2680,48,2013-09-21 23:14:00,297.0,1,0,29.0
8088,6013,1963,2497,2013-09-21 23:15:00,292.0,1,1,29.0
5057,1479,631,2668,2013-09-21 23:23:00,291.0,1,1,29.0
5058,1321,2394,4348,2013-09-21 23:40:00,272.0,1,1,27.0
8089,8229,2820,1783,2013-09-21 23:52:00,271.0,1,0,27.0
2087,4402,3591,4375,2013-09-22 01:15:00,339.0,1,0,33.0
5059,396,1930,3372,2013-09-22 03:04:00,209.0,1,0,20.0
2088,2671,1218,1675,2013-09-22 05:20:00,283.0,1,0,28.0
5064,1493,2359,1644,2013-09-22 17:13:00,540.0,1,0,54.0
2090,2323,2582,4388,2013-09-22 17:18:00,543.0,1,0,54.0
2091,6959,2191,144,2013-09-22 17:25:00,287.0,1,0,28.0
8092,5548,1526,855,2013-09-22 19:41:00,523.0,1,1,52.0
2092,3915,3334,1329,2013-09-22 19:43:00,369.0,1,0,36.0
2093,5170,308,1523,2013-09-22 20:06:00,352.0,1,1,35.0
2866,6256,3477,1794,2013-09-22 20:09:00,150.0,1,1,15.0
5067,2138,2797,4392,2013-09-22 21:12:00,1332.0,1,0,133.0
5068,6616,2150,2619,2013-09-22 21:32:00,183.0,1,0,18.0
2867,2471,530,984,2013-09-22 23:17:00,140.0,1,0,14.0
2095,8313,3309,3432,2013-09-22 23:22:00,299.0,1,0,29.0
2096,893,2328,234,2013-09-23 00:15:00,342.0,1,0,34.0
8096,5705,2057,484,2013-09-23 00:38:00,375.0,1,0,37.0
5822,4522,853,1684,2013-09-23 00:43:00,140.0,1,0,14.0
5070,238,2418,1517,2013-09-23 01:56:00,181.0,1,0,18.0
5071,3297,3444,669,2013-09-23 02:34:00,510.0,1,0,51.0
5072,5966,2957,278,2013-09-23 02:51:00,155.0,1,0,15.0
8098,6839,3148,316,2013-09-23 03:16:00,313.0,1,0,31.0
2098,1019,1345,1548,2013-09-23 04:37:00,323.0,1,0,32.0
5075,6104,1126,1058,2013-09-23 06:48:00,871.0,1,1,87.0
5823,2461,1261,657,2013-09-23 06:56:00,150.0,1,0,15.0
8100,4040,1024,917,2013-09-23 07:02:00,426.0,1,0,42.0
2102,7174,620,2415,2013-09-23 14:08:00,224.0,1,0,22.0
8104,6112,2515,2422,2013-09-23 15:49:00,140.0,1,1,14.0
8107,3777,682,2993,2013-09-23 20:44:00,313.0,1,0,31.0
2107,97,3331,3541,2013-09-23 20:58:00,363.0,1,0,36.0
8109,4821,802,2724,2013-09-23 21:29:00,174.0,1,0,17.0
8110,6386,2711,4389,2013-09-23 21:58:00,171.0,1,0,17.0
5083,3037,3653,2203,2013-09-24 02:18:00,549.0,1,0,54.0
2870,6558,530,1554,2013-09-24 03:31:00,140.0,1,0,14.0
5085,8794,1429,4281,2013-09-24 04:55:00,336.0,1,1,33.0
5087,5089,2966,2152,2013-09-24 07:17:00,285.0,1,0,28.0
8114,3047,1687,3873,2013-09-24 12:39:00,362.0,1,0,36.0
5089,2934,3337,2371,2013-09-24 13:45:00,302.0,1,1,30.0
8115,1748,3278,928,2013-09-24 14:06:00,484.0,1,0,48.0
2871,8151,1026,1599,2013-09-24 17:36:00,160.0,1,0,16.0
8118,3966,2966,2152,2013-09-24 18:56:00,491.0,1,1,49.0
2110,2733,319,3489,2013-09-24 18:56:00,282.0,1,1,28.0
2111,4633,3637,3781,2013-09-24 20:07:00,311.0,1,0,31.0
2112,292,780,3182,2013-09-24 20:09:00,358.0,1,0,35.0
5091,965,724,317,2013-09-24 20:18:00,298.0,1,0,29.0
8121,3678,315,3859,2013-09-24 20:19:00,352.0,1,1,35.0
8122,7076,1321,1499,2013-09-24 21:18:00,354.0,1,0,35.0
8123,6319,128,2063,2013-09-24 22:17:00,571.0,1,0,57.0
2113,7532,1550,2023,2013-09-24 23:20:00,641.0,1,0,64.0
5825,5661,3417,1924,2013-09-24 23:36:00,150.0,1,1,15.0
5092,3491,891,664,2013-09-25 01:11:00,301.0,1,0,30.0
8873,6328,2418,1517,2013-09-25 01:19:00,140.0,1,0,14.0
8124,7408,470,3840,2013-09-25 02:16:00,431.0,1,0,43.0
8125,7448,3585,673,2013-09-25 03:10:00,287.0,1,1,28.0
8126,3866,50,1626,2013-09-25 04:41:00,256.0,1,0,25.0
5097,2024,441,3346,2013-09-25 06:50:00,295.0,1,1,29.0
8128,2935,1713,1899,2013-09-25 08:44:00,764.0,1,0,76.0
2873,94,1807,4334,2013-09-25 13:29:00,140.0,1,0,14.0
2116,602,81,1439,2013-09-25 13:31:00,257.0,1,0,25.0
8130,6033,1966,2330,2013-09-25 15:58:00,379.0,1,0,37.0
2118,6748,2982,1391,2013-09-25 19:02:00,206.0,1,0,20.0
8132,4507,1548,3444,2013-09-25 21:12:00,366.0,1,0,36.0
2124,2957,2708,3916,2013-09-26 01:01:00,595.0,1,1,59.0
5099,4575,1498,1390,2013-09-26 01:30:00,380.0,1,0,38.0
2126,7936,142,2687,2013-09-26 05:35:00,336.0,1,0,33.0
2128,1624,1562,1526,2013-09-26 08:46:00,295.0,1,1,29.0
8134,4300,3436,1543,2013-09-26 10:37:00,432.0,1,1,43.0
5827,962,3540,3230,2013-09-26 11:07:00,140.0,1,1,14.0
5101,1663,1202,609,2013-09-26 13:49:00,503.0,1,1,50.0
5102,6383,1537,958,2013-09-26 13:58:00,147.0,1,0,14.0
8135,2022,1016,90,2013-09-26 14:58:00,424.0,1,1,42.0
2129,7835,2181,3246,2013-09-26 17:57:00,637.0,1,0,63.0
8136,8807,2454,3754,2013-09-26 19:46:00,400.0,1,0,40.0
2131,3801,2683,552,2013-09-26 21:08:00,279.0,1,0,27.0
8138,335,3031,4054,2013-09-26 21:13:00,630.0,1,1,63.0
2875,6923,323,2838,2013-09-26 23:00:00,140.0,1,1,14.0
5105,3294,2882,2211,2013-09-26 23:15:00,326.0,1,1,32.0
5106,3842,2095,3374,2013-09-27 01:39:00,202.0,1,0,20.0
5107,4111,789,1890,2013-09-27 02:17:00,623.0,1,0,62.0
2133,2653,3102,570,2013-09-27 04:39:00,327.0,1,1,32.0
5108,2947,897,3678,2013-09-27 05:06:00,215.0,1,0,21.0
5109,7818,1706,972,2013-09-27 06:49:00,241.0,1,0,24.0
2134,7818,348,5,2013-09-27 07:00:00,272.0,1,1,27.0
2135,5543,3561,3774,2013-09-27 07:10:00,223.0,1,1,22.0
8142,8516,913,3633,2013-09-27 12:17:00,664.0,1,1,66.0
5113,4250,1613,3148,2013-09-27 17:12:00,346.0,1,0,34.0
8145,854,530,984,2013-09-27 18:38:00,303.0,1,0,30.0
8149,4533,2396,3681,2013-09-27 22:22:00,212.0,1,1,21.0
8152,3710,3339,4370,2013-09-27 23:27:00,188.0,1,0,18.0
2138,2976,2737,2579,2013-09-28 00:34:00,243.0,1,1,24.0
2140,2878,1912,355,2013-09-28 02:13:00,514.0,1,1,51.0
5828,6389,2961,2302,2013-09-28 03:32:00,140.0,1,0,14.0
2877,2639,2950,2981,2013-09-28 08:39:00,150.0,1,0,15.0
2142,4836,2875,3868,2013-09-28 15:36:00,346.0,1,0,34.0
8156,7551,142,2432,2013-09-28 15:40:00,255.0,1,1,25.0
8157,8693,650,1230,2013-09-28 16:47:00,444.0,1,0,44.0
2143,2418,2136,2195,2013-09-28 17:09:00,343.0,1,0,34.0
8158,3392,2283,4156,2013-09-28 17:57:00,278.0,1,1,27.0
8159,6671,1911,357,2013-09-28 19:48:00,265.0,1,0,26.0
2144,1737,3014,4193,2013-09-28 20:02:00,148.0,1,0,14.0
5120,8550,10,2759,2013-09-28 22:13:00,284.0,1,1,28.0
5122,3630,2522,1413,2013-09-29 07:28:00,462.0,1,1,46.0
8160,4497,17,2643,2013-09-29 13:35:00,238.0,1,0,23.0
8875,4703,1191,4290,2013-09-29 13:58:00,150.0,1,1,15.0
5124,8259,3283,2623,2013-09-29 19:11:00,322.0,1,0,32.0
2150,1196,1306,772,2013-09-30 12:07:00,210.0,1,0,21.0
8162,4638,2722,3207,2013-09-30 13:42:00,210.0,1,0,21.0
5127,8162,2176,505,2013-09-30 17:10:00,420.0,1,0,42.0
5831,7524,506,1882,2013-09-30 19:50:00,150.0,1,1,15.0
2152,2742,1975,1456,2013-09-30 21:01:00,468.0,1,1,46.0
5129,883,1884,3241,2013-09-30 21:16:00,580.0,1,0,58.0
2153,7644,511,3599,2013-10-01 05:04:00,549.0,1,1,54.0
5134,1347,1723,1476,2013-10-01 06:07:00,709.0,1,0,70.0
2154,1347,3356,2149,2013-10-01 06:15:00,1003.0,1,0,100.0
8167,2762,3404,2454,2013-10-01 07:01:00,207.0,1,0,20.0
5136,3147,2267,964,2013-10-01 07:06:00,328.0,1,0,32.0
5137,5719,2059,2616,2013-10-01 11:08:00,339.0,1,1,33.0
8169,393,1218,1675,2013-10-01 16:18:00,296.0,1,0,29.0
5139,7203,560,3771,2013-10-01 20:23:00,384.0,1,0,38.0
5832,8815,3666,2637,2013-10-01 20:25:00,150.0,1,1,15.0
8173,1502,62,547,2013-10-01 20:49:00,144.0,1,1,14.0
2156,7175,2854,163,2013-10-01 20:50:00,661.0,1,0,66.0
5140,4111,3528,760,2013-10-01 22:08:00,709.0,1,1,70.0
8176,498,1242,2475,2013-10-02 00:02:00,503.0,1,1,50.0
2160,7385,3558,3673,2013-10-02 02:39:00,222.0,1,0,22.0
8177,6175,1694,1858,2013-10-02 05:14:00,144.0,1,0,14.0
5833,7738,2698,151,2013-10-02 05:22:00,140.0,1,0,14.0
8178,4731,1339,380,2013-10-02 05:47:00,237.0,1,0,23.0
8179,783,1541,448,2013-10-02 06:58:00,188.0,1,0,18.0
8180,4369,1275,1217,2013-10-02 08:33:00,449.0,1,1,44.0
5143,6977,2176,14,2013-10-02 11:33:00,142.0,1,0,14.0
2162,2507,3024,207,2013-10-02 14:01:00,223.0,1,0,22.0
5145,3191,2151,2053,2013-10-02 17:41:00,515.0,1,0,51.0
8185,5929,3079,1587,2013-10-02 19:33:00,533.0,1,0,53.0
5148,8443,1800,2321,2013-10-02 21:26:00,260.0,1,0,26.0
2164,5090,1884,3241,2013-10-02 22:28:00,260.0,1,0,26.0
8186,8411,1947,2265,2013-10-02 23:34:00,183.0,1,1,18.0
5149,4838,1017,2536,2013-10-02 23:50:00,243.0,1,0,24.0
8187,6382,1588,1776,2013-10-03 00:48:00,609.0,1,0,60.0
8188,5032,1944,717,2013-10-03 04:06:00,315.0,1,0,31.0
5151,2104,3440,961,2013-10-03 11:05:00,210.0,1,0,21.0
5152,7698,706,842,2013-10-03 11:41:00,274.0,1,0,27.0
2173,6538,1557,3192,2013-10-04 01:32:00,282.0,1,0,28.0
2174,2805,2051,784,2013-10-04 02:03:00,159.0,1,0,15.0
5157,4005,2948,1392,2013-10-04 04:52:00,225.0,1,0,22.0
2177,2922,709,2116,2013-10-04 05:55:00,155.0,1,1,15.0
2179,6513,1672,3431,2013-10-04 15:32:00,490.0,1,0,49.0
5163,6212,548,3356,2013-10-04 16:43:00,665.0,1,0,66.0
8194,5395,2857,1326,2013-10-04 16:52:00,185.0,1,0,18.0
8195,2266,337,757,2013-10-04 17:43:00,166.0,1,0,16.0
2182,6169,2439,827,2013-10-04 21:57:00,583.0,1,1,58.0
8197,2744,1261,2577,2013-10-04 21:57:00,295.0,1,0,29.0
2183,7463,656,2745,2013-10-04 22:27:00,462.0,1,1,46.0
8198,1504,3174,3059,2013-10-04 22:36:00,244.0,1,0,24.0
2185,102,1214,927,2013-10-05 03:48:00,369.0,1,1,36.0
8881,4442,3665,1323,2013-10-05 04:47:00,160.0,1,1,16.0
8203,290,149,3049,2013-10-05 07:34:00,299.0,1,1,29.0
8205,5644,1456,2748,2013-10-05 13:45:00,319.0,1,1,31.0
2190,4138,271,1828,2013-10-05 18:01:00,443.0,1,0,44.0
8207,4019,3207,3956,2013-10-05 20:01:00,384.0,1,1,38.0
2193,4829,1875,205,2013-10-05 20:53:00,950.0,1,1,95.0
2195,7904,1376,3144,2013-10-05 21:59:00,240.0,1,0,24.0
5167,1341,2933,2922,2013-10-05 23:16:00,234.0,1,1,23.0
8209,6702,3088,189,2013-10-06 00:42:00,696.0,1,0,69.0
5168,7192,2714,3155,2013-10-06 10:23:00,340.0,1,0,34.0
2199,8402,1102,2202,2013-10-06 16:13:00,313.0,1,0,31.0
8212,3649,1761,4382,2013-10-06 18:06:00,528.0,1,0,52.0
2201,5220,2744,812,2013-10-06 18:15:00,339.0,1,0,33.0
5171,819,1294,939,2013-10-06 22:35:00,296.0,1,1,29.0
2203,1648,1100,1505,2013-10-07 02:37:00,234.0,1,0,23.0
2882,7451,348,636,2013-10-07 08:07:00,160.0,1,1,16.0
5173,4813,2867,834,2013-10-07 09:24:00,295.0,1,1,29.0
5174,4573,1371,3872,2013-10-07 13:29:00,333.0,1,0,33.0
2204,5493,2755,3936,2013-10-07 13:55:00,1012.0,1,0,101.0
8218,5622,522,2150,2013-10-07 14:54:00,726.0,1,1,72.0
5176,7553,3050,1417,2013-10-07 15:54:00,533.0,1,0,53.0
8219,263,3279,1193,2013-10-07 18:25:00,354.0,1,0,35.0
5178,2199,1216,1699,2013-10-07 18:39:00,361.0,1,0,36.0
8883,976,1466,1983,2013-10-07 19:47:00,140.0,1,1,14.0
8220,1490,2451,221,2013-10-07 21:31:00,423.0,1,0,42.0
8222,7717,2743,3656,2013-10-07 22:51:00,303.0,1,0,30.0
8225,4329,1574,421,2013-10-08 01:28:00,165.0,1,0,16.0
2209,4780,2310,3064,2013-10-08 01:51:00,573.0,1,0,57.0
2211,2642,2960,2602,2013-10-08 03:21:00,328.0,1,0,32.0
2212,5092,52,1075,2013-10-08 07:39:00,798.0,1,0,79.0
8228,757,2703,3312,2013-10-08 09:03:00,156.0,1,1,15.0
2213,7039,589,1818,2013-10-08 10:07:00,331.0,1,1,33.0
5835,4572,3446,4080,2013-10-08 13:50:00,140.0,1,1,14.0
2214,1580,844,2520,2013-10-08 13:59:00,219.0,1,0,21.0
2215,4159,72,2962,2013-10-08 18:59:00,302.0,1,0,30.0
5190,6227,1830,2452,2013-10-08 21:41:00,158.0,1,0,15.0
2217,7641,499,240,2013-10-08 22:07:00,369.0,1,0,36.0
2218,7881,2164,2859,2013-10-08 22:51:00,347.0,1,1,34.0
2883,6283,1757,182,2013-10-08 22:59:00,140.0,1,1,14.0
2219,7258,3489,4353,2013-10-08 23:06:00,364.0,1,0,36.0
2220,7266,1921,517,2013-10-09 09:46:00,214.0,1,0,21.0
5195,3531,802,1679,2013-10-09 15:40:00,158.0,1,0,15.0
2224,5954,3448,3856,2013-10-09 16:09:00,200.0,1,0,20.0
8235,3390,397,457,2013-10-09 17:07:00,206.0,1,1,20.0
8239,5375,2749,617,2013-10-10 00:51:00,357.0,1,1,35.0
8240,826,2068,78,2013-10-10 02:52:00,205.0,1,0,20.0
8241,6228,2904,1048,2013-10-10 03:26:00,377.0,1,0,37.0
2230,721,837,2044,2013-10-10 03:36:00,399.0,1,1,39.0
8242,2321,476,2960,2013-10-10 04:32:00,261.0,1,0,26.0
2231,1578,2574,3654,2013-10-10 04:34:00,670.0,1,0,67.0
5198,8409,3656,794,2013-10-10 04:52:00,192.0,1,0,19.0
5200,5246,1277,748,2013-10-10 06:18:00,256.0,1,0,25.0
5201,7232,2276,443,2013-10-10 06:38:00,947.0,1,0,94.0
2234,1138,1674,248,2013-10-10 11:20:00,179.0,1,0,17.0
8243,5840,3337,2371,2013-10-10 13:55:00,147.0,1,1,14.0
8244,2531,2498,1150,2013-10-10 16:29:00,270.0,1,1,27.0
5203,4536,2047,3004,2013-10-10 17:22:00,312.0,1,1,31.0
5204,656,2546,2115,2013-10-10 17:56:00,388.0,1,1,38.0
8246,154,3632,3266,2013-10-10 18:27:00,664.0,1,0,66.0
5206,2312,3230,4154,2013-10-10 23:01:00,291.0,1,0,29.0
5208,3203,1333,483,2013-10-11 00:28:00,1045.0,1,0,104.0
5209,788,2412,4212,2013-10-11 04:20:00,891.0,1,0,89.0
8250,7669,2002,2911,2013-10-11 04:57:00,489.0,1,0,48.0
2240,6267,39,4058,2013-10-11 12:27:00,314.0,1,1,31.0
8252,2372,1268,3939,2013-10-11 13:17:00,528.0,1,1,52.0
5211,41,866,242,2013-10-11 13:19:00,785.0,1,1,78.0
8253,5185,3202,4010,2013-10-11 15:07:00,517.0,1,0,51.0
5212,5324,956,2958,2013-10-11 16:14:00,566.0,1,0,56.0
2243,7626,2262,1224,2013-10-11 16:32:00,327.0,1,0,32.0
8254,5668,3424,1845,2013-10-11 17:11:00,398.0,1,0,39.0
5213,6612,3331,3541,2013-10-11 21:13:00,633.0,1,1,63.0
2885,3587,3665,1714,2013-10-11 21:24:00,140.0,1,1,14.0
5214,8710,1456,2148,2013-10-11 23:38:00,344.0,1,0,34.0
5215,2055,2018,1325,2013-10-11 23:54:00,598.0,1,0,59.0
8885,4487,3341,3803,2013-10-12 00:09:00,160.0,1,0,16.0
5216,4277,2724,1162,2013-10-12 01:15:00,322.0,1,1,32.0
2248,8568,17,2643,2013-10-12 03:13:00,153.0,1,1,15.0
8255,1435,1415,756,2013-10-12 03:35:00,316.0,1,1,31.0
2249,8400,2772,3175,2013-10-12 06:10:00,249.0,1,0,24.0
8256,5204,1725,4362,2013-10-12 08:14:00,150.0,1,1,15.0
8259,6710,2033,3409,2013-10-12 15:47:00,308.0,1,0,30.0
5219,2304,1508,405,2013-10-12 16:48:00,330.0,1,1,33.0
2251,2304,2901,3749,2013-10-12 16:49:00,330.0,1,0,33.0
2252,5403,3459,1515,2013-10-12 18:29:00,339.0,1,0,33.0
2253,1850,3325,1682,2013-10-12 19:53:00,490.0,1,0,49.0
5223,5844,1549,3932,2013-10-13 00:16:00,460.0,1,0,46.0
8263,8187,817,1821,2013-10-13 02:31:00,674.0,1,1,67.0
2255,8456,816,3864,2013-10-13 08:10:00,272.0,1,1,27.0
8887,3315,3103,43,2013-10-13 12:18:00,140.0,1,1,14.0
5225,7960,348,5,2013-10-13 15:37:00,346.0,1,0,34.0
2256,3607,2821,3310,2013-10-13 18:41:00,227.0,1,0,22.0
8266,9034,1276,4431,2013-10-13 18:54:00,518.0,1,0,51.0
8267,876,3606,712,2013-10-13 20:32:00,204.0,1,0,20.0
2257,7391,2678,187,2013-10-13 21:22:00,147.0,1,0,14.0
