,id_guest,id_host,id_listing,ts_interaction_first,m_first_message_length,ab,acceptance,message_length_level
4993,4627,2334,1372,2013-09-14 22:41:00,305.0,0,0,30.0
2860,5652,971,2013,2013-09-15 01:44:00,0.0,0,0,0.0
4995,6769,698,4206,2013-09-15 04:47:00,514.0,0,1,51.0
4996,1355,317,1854,2013-09-15 04:57:00,260.0,0,0,26.0
2036,4266,1276,3340,2013-09-15 09:37:00,368.0,0,0,36.0
8022,2489,1050,2031,2013-09-15 15:04:00,113.0,0,0,11.0
8024,3954,1024,917,2013-09-15 17:11:00,381.0,0,0,38.0
2037,6425,184,100,2013-09-15 17:31:00,200.0,0,0,20.0
8869,5653,1433,2882,2013-09-15 18:09:00,0.0,0,0,0.0
2038,1805,2957,278,2013-09-15 18:28:00,573.0,0,0,57.0
5000,8555,730,3818,2013-09-15 22:04:00,336.0,0,0,33.0
8027,466,3265,3094,2013-09-15 22:12:00,303.0,0,0,30.0
5001,264,3497,2209,2013-09-15 22:33:00,270.0,0,0,27.0
8029,3445,1674,248,2013-09-15 23:05:00,226.0,0,0,22.0
5004,6675,2620,2098,2013-09-16 02:31:00,408.0,0,0,40.0
2040,2909,844,2520,2013-09-16 05:14:00,369.0,0,0,36.0
8032,7514,566,1050,2013-09-16 13:54:00,174.0,0,1,17.0
2042,3617,522,2150,2013-09-16 14:56:00,306.0,0,1,30.0
2043,2540,1294,939,2013-09-16 16:48:00,248.0,0,1,24.0
2044,982,3315,1793,2013-09-16 17:15:00,179.0,0,0,17.0
2045,8665,3436,1543,2013-09-16 17:45:00,443.0,0,1,44.0
2046,3954,620,17,2013-09-16 17:58:00,339.0,0,0,33.0
8033,5695,2100,2213,2013-09-16 17:58:00,387.0,0,0,38.0
8034,6620,1857,3517,2013-09-16 19:04:00,40.0,0,1,4.0
5010,4114,2415,1884,2013-09-16 23:34:00,158.0,0,0,15.0
8036,7152,499,240,2013-09-17 03:09:00,908.0,0,1,90.0
5012,906,2982,1391,2013-09-17 04:52:00,295.0,0,0,29.0
8038,7858,1912,3667,2013-09-17 05:28:00,150.0,0,1,15.0
2050,6349,2971,2830,2013-09-17 06:28:00,456.0,0,1,45.0
2051,5547,3596,4425,2013-09-17 06:39:00,147.0,0,1,14.0
5013,6934,290,3411,2013-09-17 06:58:00,295.0,0,1,29.0
8039,5780,1926,2992,2013-09-17 07:28:00,426.0,0,0,42.0
8040,93,2741,1989,2013-09-17 09:12:00,479.0,0,0,47.0
8041,655,1167,2557,2013-09-17 15:28:00,463.0,0,0,46.0
5015,4104,1311,1069,2013-09-17 16:56:00,510.0,0,0,51.0
8042,5620,1107,1968,2013-09-17 20:55:00,481.0,0,1,48.0
8043,8867,1019,3589,2013-09-17 21:41:00,162.0,0,0,16.0
5021,4629,1675,1740,2013-09-18 02:47:00,244.0,0,0,24.0
8046,7140,530,2804,2013-09-18 05:21:00,131.0,0,0,13.0
8047,28,3561,3774,2013-09-18 05:51:00,241.0,0,0,24.0
2863,7995,2515,2422,2013-09-18 06:06:00,0.0,0,0,0.0
8048,7444,3509,3955,2013-09-18 06:45:00,230.0,0,1,23.0
5023,2250,615,3259,2013-09-18 08:06:00,177.0,0,1,17.0
5024,7102,3083,4085,2013-09-18 09:54:00,383.0,0,1,38.0
8051,2628,3598,1880,2013-09-18 12:59:00,252.0,0,0,25.0
8054,8252,1016,90,2013-09-18 15:02:00,124.0,0,1,12.0
8056,805,829,1239,2013-09-18 17:04:00,197.0,0,0,19.0
8057,28,1563,3220,2013-09-18 17:57:00,241.0,0,0,24.0
2057,6544,716,1490,2013-09-18 18:57:00,131.0,0,0,13.0
5028,5055,1157,3507,2013-09-18 21:34:00,308.0,0,1,30.0
5029,1253,3515,2235,2013-09-18 21:42:00,493.0,0,1,49.0
8062,346,2948,1392,2013-09-18 21:58:00,186.0,0,0,18.0
2058,8912,2193,3472,2013-09-18 22:33:00,195.0,0,0,19.0
5030,2184,2155,4004,2013-09-18 22:35:00,332.0,0,0,33.0
5031,2225,287,3386,2013-09-18 22:42:00,226.0,0,0,22.0
8064,5178,1464,414,2013-09-18 22:43:00,282.0,0,0,28.0
5032,1623,3223,813,2013-09-19 02:37:00,305.0,0,0,30.0
2060,2311,2751,3415,2013-09-19 04:40:00,459.0,0,0,45.0
2061,3330,530,1749,2013-09-19 04:48:00,270.0,0,0,27.0
2864,1601,3068,2384,2013-09-19 04:59:00,277.0,0,1,
8067,2509,1720,1820,2013-09-19 17:27:00,131.0,0,0,13.0
2066,2565,3618,1677,2013-09-19 17:35:00,219.0,0,0,21.0
8068,4325,1431,1015,2013-09-19 18:06:00,70.0,0,0,7.0
8069,6352,1455,3688,2013-09-19 18:08:00,214.0,0,0,21.0
2068,3080,2618,441,2013-09-19 18:36:00,223.0,0,0,22.0
5037,9002,431,298,2013-09-19 20:27:00,532.0,0,0,53.0
8071,2820,626,3063,2013-09-19 20:47:00,124.0,0,0,12.0
2069,6362,2776,4046,2013-09-19 21:19:00,221.0,0,0,22.0
2071,9078,579,1565,2013-09-19 22:34:00,79.0,0,1,7.0
8072,8181,712,3952,2013-09-19 23:14:00,253.0,0,0,25.0
8073,1233,166,392,2013-09-19 23:56:00,171.0,0,0,17.0
8074,7403,924,1454,2013-09-20 00:00:00,398.0,0,0,39.0
2072,3043,3061,385,2013-09-20 00:30:00,423.0,0,0,42.0
2073,20,3425,4098,2013-09-20 00:35:00,511.0,0,0,51.0
8075,3951,112,1629,2013-09-20 00:52:00,455.0,0,0,45.0
5039,1796,2944,2831,2013-09-20 01:06:00,135.0,0,1,13.0
2074,270,2504,2099,2013-09-20 01:23:00,181.0,0,1,18.0
8077,3024,2651,3537,2013-09-20 02:21:00,242.0,0,1,24.0
5041,6873,1487,2318,2013-09-20 06:11:00,173.0,0,1,17.0
2076,8735,2146,3917,2013-09-20 12:30:00,589.0,0,1,58.0
2077,2760,2374,4126,2013-09-20 16:12:00,949.0,0,1,94.0
2079,6157,3458,3103,2013-09-20 16:27:00,478.0,0,0,47.0
5043,1198,2984,1557,2013-09-20 17:28:00,639.0,0,1,63.0
8079,6783,3109,452,2013-09-20 19:03:00,288.0,0,0,28.0
5044,4337,3148,316,2013-09-20 19:10:00,354.0,0,0,35.0
2865,5329,3422,3655,2013-09-20 20:16:00,0.0,0,0,0.0
2080,3871,128,2063,2013-09-20 20:32:00,172.0,0,1,17.0
8080,4832,2534,1663,2013-09-20 20:43:00,210.0,0,1,21.0
5046,545,1832,755,2013-09-20 21:30:00,285.0,0,0,28.0
2082,8301,1998,1415,2013-09-20 22:18:00,220.0,0,0,22.0
5048,4146,129,1730,2013-09-21 01:30:00,591.0,0,0,59.0
5049,6454,136,166,2013-09-21 02:06:00,101.0,0,0,10.0
5050,1057,3004,180,2013-09-21 02:47:00,675.0,0,1,67.0
8082,7272,3439,4047,2013-09-21 03:04:00,121.0,0,0,12.0
5051,2212,3414,1887,2013-09-21 04:52:00,509.0,0,0,50.0
2083,3611,719,4304,2013-09-21 06:23:00,408.0,0,0,40.0
8083,4877,2270,4078,2013-09-21 07:55:00,789.0,0,0,78.0
2084,7459,2360,512,2013-09-21 09:14:00,89.0,0,0,8.0
5052,6504,1366,2747,2013-09-21 14:04:00,515.0,0,0,51.0
8085,948,238,3764,2013-09-21 14:26:00,519.0,0,1,51.0
5054,8359,3388,2560,2013-09-21 17:24:00,116.0,0,1,11.0
5055,7568,1411,1531,2013-09-21 19:03:00,444.0,0,1,44.0
8086,8798,2634,4324,2013-09-21 19:52:00,63.0,0,0,6.0
5056,5680,3220,84,2013-09-21 20:05:00,124.0,0,1,12.0
5821,5898,1478,3424,2013-09-22 02:07:00,277.0,0,0,
8090,5074,2191,3626,2013-09-22 02:32:00,769.0,0,0,76.0
5060,925,917,3071,2013-09-22 06:30:00,339.0,0,0,33.0
8091,1090,1600,4390,2013-09-22 11:29:00,362.0,0,1,36.0
5061,3675,3376,3700,2013-09-22 13:10:00,466.0,0,1,46.0
5062,8694,1276,2543,2013-09-22 13:48:00,196.0,0,0,19.0
2089,4257,1010,514,2013-09-22 14:43:00,447.0,0,0,44.0
5063,9008,1128,3983,2013-09-22 16:27:00,85.0,0,1,8.0
5065,4591,3235,3448,2013-09-22 19:38:00,443.0,0,1,44.0
8093,9047,2991,364,2013-09-22 20:06:00,190.0,0,1,19.0
5066,1754,129,1730,2013-09-22 20:22:00,114.0,0,0,11.0
8094,7068,2552,1824,2013-09-22 20:26:00,749.0,0,1,74.0
2094,2998,955,2608,2013-09-22 22:43:00,405.0,0,0,40.0
5069,6730,2980,2393,2013-09-22 23:42:00,143.0,0,0,14.0
8095,1851,1952,1978,2013-09-23 00:13:00,541.0,0,1,54.0
8097,5345,2772,3175,2013-09-23 02:48:00,570.0,0,0,57.0
5073,6560,50,1626,2013-09-23 04:38:00,856.0,0,0,85.0
2099,5612,1667,3457,2013-09-23 06:02:00,213.0,0,0,21.0
5074,1426,498,1131,2013-09-23 06:14:00,673.0,0,0,67.0
2868,1582,1261,2883,2013-09-23 06:30:00,277.0,0,0,
5076,2062,1411,4237,2013-09-23 07:04:00,60.0,0,1,6.0
8101,3518,3464,2295,2013-09-23 07:35:00,136.0,0,1,13.0
8102,7728,2966,2152,2013-09-23 08:40:00,508.0,0,0,50.0
2100,7559,1966,2330,2013-09-23 09:22:00,552.0,0,0,55.0
5824,94,2698,151,2013-09-23 12:08:00,277.0,0,0,
2101,6679,1977,3687,2013-09-23 13:18:00,476.0,0,0,47.0
8103,3115,231,1910,2013-09-23 13:45:00,191.0,0,0,19.0
2103,7132,232,115,2013-09-23 18:10:00,920.0,0,1,92.0
8105,6848,3067,2927,2013-09-23 18:30:00,407.0,0,1,40.0
2104,5733,2421,4086,2013-09-23 18:38:00,513.0,0,0,51.0
5077,2096,1317,2519,2013-09-23 19:51:00,350.0,0,0,35.0
5078,4417,776,2708,2013-09-23 20:09:00,354.0,0,0,35.0
2106,4833,1218,603,2013-09-23 20:41:00,434.0,0,0,43.0
8108,7705,1267,2558,2013-09-23 21:27:00,313.0,0,1,31.0
5079,3963,2153,2773,2013-09-23 22:32:00,121.0,0,0,12.0
8111,6816,1087,3097,2013-09-23 22:34:00,119.0,0,1,11.0
5080,1260,421,1148,2013-09-23 22:57:00,44.0,0,1,4.0
2869,1851,3287,404,2013-09-23 23:10:00,277.0,0,0,
5081,3919,1805,4221,2013-09-23 23:16:00,129.0,0,1,12.0
8112,1007,1680,2177,2013-09-23 23:40:00,398.0,0,0,39.0
2108,7910,2365,1715,2013-09-24 01:03:00,195.0,0,1,19.0
5082,4052,1224,2512,2013-09-24 01:58:00,815.0,0,0,81.0
8113,3638,3666,2637,2013-09-24 05:26:00,123.0,0,1,12.0
5086,8812,3618,1677,2013-09-24 06:51:00,154.0,0,0,15.0
5088,5411,688,3521,2013-09-24 08:21:00,255.0,0,1,25.0
8116,1960,1453,1848,2013-09-24 16:46:00,422.0,0,1,42.0
2109,3510,1645,661,2013-09-24 17:29:00,232.0,0,1,23.0
8117,495,2037,2956,2013-09-24 18:47:00,333.0,0,1,33.0
5090,6406,1030,2424,2013-09-24 19:39:00,498.0,0,0,49.0
8119,5055,2653,352,2013-09-24 20:08:00,387.0,0,1,38.0
2114,733,3446,1116,2013-09-24 23:26:00,692.0,0,1,69.0
2872,1628,1595,1345,2013-09-25 01:14:00,277.0,0,1,
5093,1524,824,2807,2013-09-25 01:34:00,274.0,0,0,27.0
5094,2138,2904,1048,2013-09-25 03:09:00,1207.0,0,0,120.0
5095,2755,276,2066,2013-09-25 04:54:00,171.0,0,0,17.0
8127,7228,1667,3457,2013-09-25 07:40:00,315.0,0,0,31.0
5098,8082,3313,1036,2013-09-25 17:06:00,151.0,0,0,15.0
2117,5107,3294,216,2013-09-25 18:02:00,252.0,0,1,25.0
2119,4719,2306,2077,2013-09-25 20:04:00,268.0,0,1,26.0
2120,7259,3094,879,2013-09-25 20:29:00,473.0,0,1,47.0
2123,9,3009,209,2013-09-25 22:50:00,445.0,0,0,44.0
2874,4989,496,2222,2013-09-25 22:50:00,0.0,0,1,0.0
8133,2315,1773,2189,2013-09-25 23:03:00,33.0,0,0,3.0
2125,6726,1613,3148,2013-09-26 01:02:00,184.0,0,0,18.0
2127,4225,2460,629,2013-09-26 07:19:00,450.0,0,0,45.0
5826,1690,1359,3260,2013-09-26 10:58:00,277.0,0,0,
5100,5606,1613,3148,2013-09-26 13:22:00,347.0,0,0,34.0
5104,3218,2178,2401,2013-09-26 21:59:00,88.0,0,1,8.0
8139,5271,2460,629,2013-09-26 22:21:00,206.0,0,0,20.0
8140,6206,1966,2330,2013-09-26 22:44:00,431.0,0,1,43.0
2132,7072,2945,4120,2013-09-27 00:21:00,473.0,0,1,47.0
8141,6439,1487,2024,2013-09-27 07:06:00,259.0,0,0,25.0
5110,909,1795,1934,2013-09-27 12:45:00,247.0,0,1,24.0
5111,5543,1642,2043,2013-09-27 15:01:00,224.0,0,0,22.0
5112,458,1897,2680,2013-09-27 15:15:00,166.0,0,1,16.0
8143,4770,1643,2113,2013-09-27 15:31:00,178.0,0,0,17.0
8144,6394,803,3664,2013-09-27 15:52:00,415.0,0,1,41.0
2137,7034,2950,2981,2013-09-27 16:29:00,146.0,0,0,14.0
5114,8180,2580,3150,2013-09-27 17:34:00,95.0,0,1,9.0
8146,3856,1295,4405,2013-09-27 19:17:00,126.0,0,0,12.0
8147,8107,1728,3974,2013-09-27 19:46:00,218.0,0,0,21.0
8148,2535,3102,570,2013-09-27 21:49:00,448.0,0,0,44.0
5116,600,2212,1327,2013-09-27 22:01:00,603.0,0,1,60.0
8874,6515,3353,2185,2013-09-27 22:48:00,0.0,0,0,0.0
8150,3555,2052,2848,2013-09-27 23:12:00,295.0,0,0,29.0
8151,1409,1394,3905,2013-09-27 23:19:00,265.0,0,0,26.0
2139,9087,1032,2972,2013-09-28 00:53:00,206.0,0,0,20.0
2141,7621,260,2635,2013-09-28 02:43:00,249.0,0,0,24.0
2878,6477,3439,1099,2013-09-28 03:34:00,277.0,0,1,
8153,3307,2982,1391,2013-09-28 13:28:00,199.0,0,0,19.0
8154,3897,312,734,2013-09-28 13:56:00,93.0,0,1,9.0
8155,1011,101,2496,2013-09-28 15:12:00,440.0,0,0,44.0
5117,6342,1986,492,2013-09-28 16:25:00,348.0,0,0,34.0
5118,3392,1826,3189,2013-09-28 17:49:00,279.0,0,1,27.0
2145,2670,672,191,2013-09-29 01:49:00,750.0,0,0,75.0
2146,7144,643,1649,2013-09-29 02:26:00,1255.0,0,0,125.0
5829,2058,2307,2885,2013-09-29 03:43:00,277.0,0,1,
5121,2832,2516,2193,2013-09-29 06:40:00,149.0,0,0,14.0
5123,6233,530,984,2013-09-29 09:09:00,970.0,0,0,97.0
2147,2051,902,3675,2013-09-29 09:09:00,48.0,0,0,4.0
2148,3943,823,3194,2013-09-29 10:23:00,395.0,0,1,39.0
2149,6214,3649,2644,2013-09-29 18:29:00,469.0,0,0,46.0
5125,6157,413,3624,2013-09-30 01:15:00,469.0,0,1,46.0
5126,489,1625,539,2013-09-30 08:56:00,364.0,0,1,36.0
8161,3109,1681,3360,2013-09-30 12:38:00,1664.0,0,0,166.0
8878,3053,3186,4218,2013-09-30 17:07:00,0.0,0,0,0.0
5128,9023,1803,3522,2013-09-30 20:03:00,400.0,0,0,40.0
8163,2761,3065,3898,2013-09-30 21:39:00,262.0,0,0,26.0
8164,7558,3612,2498,2013-10-01 00:24:00,102.0,0,0,10.0
5131,5622,2394,4348,2013-10-01 03:14:00,607.0,0,0,60.0
5132,2121,2010,653,2013-10-01 05:49:00,177.0,0,0,17.0
5133,8559,539,1364,2013-10-01 05:57:00,245.0,0,1,24.0
8166,7863,769,123,2013-10-01 06:13:00,399.0,0,1,39.0
5135,1347,3558,3673,2013-10-01 06:29:00,982.0,0,0,98.0
2155,4866,3342,646,2013-10-01 17:28:00,346.0,0,0,34.0
8170,498,2365,1715,2013-10-01 17:38:00,240.0,0,0,24.0
8171,1188,1431,1015,2013-10-01 18:10:00,608.0,0,0,60.0
8172,2645,1553,1112,2013-10-01 19:21:00,325.0,0,0,32.0
8174,1568,2685,4092,2013-10-01 20:59:00,211.0,0,0,21.0
2157,7088,277,3264,2013-10-01 21:10:00,223.0,0,1,22.0
8175,6989,2589,1876,2013-10-01 22:13:00,546.0,0,0,54.0
2158,3084,1028,1670,2013-10-01 22:59:00,271.0,0,0,27.0
5141,6814,10,4121,2013-10-01 23:30:00,384.0,0,1,38.0
2159,1839,2724,3393,2013-10-02 01:44:00,218.0,0,1,21.0
2161,2917,3515,2235,2013-10-02 03:15:00,469.0,0,0,46.0
5142,969,3408,2201,2013-10-02 03:42:00,144.0,0,1,14.0
8181,2003,3376,3700,2013-10-02 14:10:00,329.0,0,1,32.0
8183,1744,2724,3393,2013-10-02 16:07:00,717.0,0,1,71.0
5144,8684,1546,3886,2013-10-02 17:37:00,226.0,0,1,22.0
8184,351,128,2063,2013-10-02 17:54:00,173.0,0,0,17.0
2163,1153,2760,1245,2013-10-02 18:03:00,69.0,0,0,6.0
5146,2849,1988,4383,2013-10-02 18:58:00,340.0,0,0,34.0
5147,2678,2156,1233,2013-10-02 21:16:00,93.0,0,0,9.0
2165,2448,2685,4092,2013-10-02 23:23:00,261.0,0,0,26.0
2166,7370,2217,120,2013-10-03 00:44:00,521.0,0,1,52.0
5150,6998,2229,3402,2013-10-03 04:42:00,337.0,0,0,33.0
2167,1469,2299,915,2013-10-03 09:31:00,123.0,0,1,12.0
5153,4530,452,1080,2013-10-03 15:38:00,298.0,0,0,29.0
5154,2832,1010,514,2013-10-03 15:41:00,149.0,0,0,14.0
2168,6165,1644,464,2013-10-03 16:38:00,264.0,0,0,26.0
5155,7482,763,4055,2013-10-03 18:55:00,288.0,0,0,28.0
5156,2332,2845,589,2013-10-03 20:16:00,105.0,0,0,10.0
8189,4367,1096,1445,2013-10-03 21:25:00,178.0,0,0,17.0
2170,4367,3414,1887,2013-10-03 21:26:00,169.0,0,0,16.0
5834,8733,310,4332,2013-10-03 21:53:00,277.0,0,0,
2171,7006,2295,2461,2013-10-04 00:09:00,75.0,0,1,7.0
2880,1855,3465,2342,2013-10-04 02:01:00,0.0,0,1,0.0
8191,6851,2646,2756,2013-10-04 02:17:00,1374.0,0,1,137.0
2175,8971,619,2417,2013-10-04 04:44:00,681.0,0,0,68.0
2176,4538,1876,3573,2013-10-04 05:06:00,254.0,0,0,25.0
8879,7601,85,941,2013-10-04 12:30:00,0.0,0,1,0.0
5158,2445,14,1196,2013-10-04 13:31:00,265.0,0,0,26.0
5159,5741,2267,964,2013-10-04 13:40:00,513.0,0,0,51.0
8192,4530,1553,822,2013-10-04 14:42:00,298.0,0,0,29.0
5161,3789,305,1614,2013-10-04 14:54:00,101.0,0,1,10.0
8193,4344,2189,2258,2013-10-04 15:42:00,488.0,0,1,48.0
5162,943,3441,2727,2013-10-04 16:29:00,286.0,0,1,28.0
5836,7920,484,3545,2013-10-04 16:38:00,277.0,0,0,
2181,6984,2971,975,2013-10-04 18:09:00,265.0,0,0,26.0
8199,6347,2310,3064,2013-10-04 23:15:00,208.0,0,0,20.0
2184,2714,857,3802,2013-10-05 00:41:00,174.0,0,0,17.0
8200,7397,2703,3312,2013-10-05 01:27:00,293.0,0,1,29.0
8880,1693,3665,3200,2013-10-05 02:33:00,0.0,0,1,0.0
8201,7941,3082,882,2013-10-05 03:53:00,242.0,0,0,24.0
2186,5426,3434,52,2013-10-05 03:54:00,460.0,0,1,46.0
8202,7994,431,298,2013-10-05 04:23:00,112.0,0,1,11.0
5165,1347,3403,3176,2013-10-05 04:33:00,294.0,0,1,29.0
2187,1347,2078,4045,2013-10-05 04:39:00,474.0,0,0,47.0
2188,4782,461,3401,2013-10-05 05:02:00,304.0,0,1,30.0
2189,5778,3524,3574,2013-10-05 12:00:00,309.0,0,0,30.0
8204,7222,2535,770,2013-10-05 13:38:00,162.0,0,0,16.0
5166,6996,926,433,2013-10-05 17:27:00,289.0,0,0,28.0
8206,4444,1738,3516,2013-10-05 18:24:00,164.0,0,0,16.0
2191,7286,3351,4069,2013-10-05 20:02:00,126.0,0,1,12.0
8208,7753,656,2745,2013-10-05 20:21:00,126.0,0,0,12.0
2192,3812,1988,4383,2013-10-05 20:42:00,993.0,0,0,99.0
8882,475,630,702,2013-10-05 20:43:00,0.0,0,1,0.0
2194,6942,2534,1663,2013-10-05 21:12:00,448.0,0,0,44.0
2196,6964,271,1828,2013-10-05 23:55:00,264.0,0,0,26.0
2197,8850,2789,128,2013-10-06 03:27:00,202.0,0,0,20.0
2198,1512,2267,964,2013-10-06 04:28:00,222.0,0,0,22.0
5837,8500,742,56,2013-10-06 14:40:00,277.0,0,1,
8210,3028,1376,3144,2013-10-06 15:05:00,168.0,0,1,16.0
8211,345,850,127,2013-10-06 16:24:00,114.0,0,0,11.0
2200,5426,2049,4124,2013-10-06 17:10:00,674.0,0,0,67.0
8213,3619,942,1893,2013-10-06 18:41:00,77.0,0,1,7.0
5169,2240,420,1026,2013-10-06 19:34:00,170.0,0,0,17.0
2202,5891,999,650,2013-10-06 20:32:00,55.0,0,1,5.0
5170,7467,1102,1139,2013-10-06 22:28:00,126.0,0,1,12.0
8214,2897,2272,2198,2013-10-07 00:53:00,224.0,0,0,22.0
5172,2921,2034,318,2013-10-07 04:35:00,140.0,0,1,14.0
8215,8178,3104,3996,2013-10-07 04:38:00,139.0,0,0,13.0
5175,3277,1313,1240,2013-10-07 13:49:00,407.0,0,1,40.0
8217,8327,2028,1092,2013-10-07 14:04:00,240.0,0,1,24.0
5177,4014,28,1473,2013-10-07 18:08:00,163.0,0,1,16.0
2205,8697,2757,3111,2013-10-07 18:11:00,246.0,0,0,24.0
2207,869,2478,3520,2013-10-07 19:50:00,403.0,0,1,40.0
5179,5093,3153,536,2013-10-07 20:18:00,135.0,0,0,13.0
2208,4253,3523,1603,2013-10-07 20:39:00,142.0,0,0,14.0
5180,1490,574,2605,2013-10-07 20:57:00,286.0,0,0,28.0
5181,201,2904,1048,2013-10-07 22:20:00,139.0,0,1,13.0
8221,2955,2322,299,2013-10-07 22:35:00,279.0,0,1,27.0
8223,7518,2170,1815,2013-10-07 22:59:00,204.0,0,0,20.0
5182,6476,615,1741,2013-10-07 23:57:00,636.0,0,1,63.0
2210,8874,3640,2291,2013-10-08 02:41:00,493.0,0,0,49.0
8227,826,320,2703,2013-10-08 03:36:00,205.0,0,1,20.0
5183,1001,2818,3750,2013-10-08 04:29:00,170.0,0,0,17.0
5184,716,3129,4057,2013-10-08 06:17:00,275.0,0,0,27.0
8229,8376,3586,1742,2013-10-08 15:16:00,234.0,0,1,23.0
5185,2028,1705,2233,2013-10-08 15:39:00,125.0,0,1,12.0
8230,981,3628,1124,2013-10-08 16:14:00,40.0,0,0,4.0
5187,8072,2474,3904,2013-10-08 18:25:00,519.0,0,0,51.0
5188,5100,816,3864,2013-10-08 19:14:00,165.0,0,0,16.0
5189,3460,3335,4298,2013-10-08 19:34:00,309.0,0,1,30.0
2216,1055,878,1381,2013-10-08 20:39:00,509.0,0,0,50.0
8231,2483,1871,4167,2013-10-08 21:44:00,207.0,0,0,20.0
5191,2698,1167,2557,2013-10-08 23:24:00,765.0,0,1,76.0
5192,2285,815,3923,2013-10-09 01:12:00,138.0,0,1,13.0
8232,3007,229,311,2013-10-09 01:31:00,95.0,0,1,9.0
8233,3242,1112,2567,2013-10-09 01:42:00,56.0,0,0,5.0
5839,6333,13,2269,2013-10-09 01:47:00,0.0,0,1,0.0
5838,3925,498,2509,2013-10-09 04:41:00,277.0,0,0,
8234,6763,2056,4384,2013-10-09 07:13:00,206.0,0,0,20.0
5840,3193,577,4001,2013-10-09 08:42:00,0.0,0,0,0.0
8884,1755,371,884,2013-10-09 10:56:00,0.0,0,1,0.0
2221,5648,3351,4069,2013-10-09 13:29:00,315.0,0,0,31.0
5193,8496,2610,2414,2013-10-09 13:48:00,274.0,0,0,27.0
2222,7345,2972,1406,2013-10-09 14:53:00,144.0,0,0,14.0
2223,83,1617,2139,2013-10-09 15:14:00,791.0,0,0,79.0
5194,8224,2367,2624,2013-10-09 15:35:00,184.0,0,0,18.0
2225,7585,547,849,2013-10-09 16:30:00,179.0,0,0,17.0
5196,7160,13,2269,2013-10-09 17:44:00,91.0,0,1,9.0
2226,7217,544,3281,2013-10-09 19:15:00,185.0,0,0,18.0
2227,3478,2829,3782,2013-10-09 20:48:00,872.0,0,0,87.0
8236,4200,361,1238,2013-10-09 20:53:00,590.0,0,0,59.0
2228,5033,208,1894,2013-10-09 21:14:00,361.0,0,0,36.0
8237,6393,1826,3189,2013-10-09 21:28:00,451.0,0,0,45.0
8238,4667,562,1713,2013-10-09 22:19:00,352.0,0,0,35.0
2229,1138,136,166,2013-10-10 00:45:00,173.0,0,0,17.0
5197,3098,839,3676,2013-10-10 03:24:00,93.0,0,0,9.0
2232,955,499,240,2013-10-10 04:55:00,204.0,0,0,20.0
5199,8321,3631,140,2013-10-10 05:20:00,332.0,0,0,33.0
2233,2919,2472,1141,2013-10-10 05:29:00,146.0,0,0,14.0
2235,2621,3356,2149,2013-10-10 15:32:00,233.0,0,0,23.0
5202,2321,2713,857,2013-10-10 15:41:00,261.0,0,0,26.0
2237,6450,1829,660,2013-10-10 18:07:00,419.0,0,0,41.0
2239,1717,2131,869,2013-10-10 20:37:00,630.0,0,1,63.0
8247,35,1277,748,2013-10-10 21:17:00,454.0,0,0,45.0
5205,35,1569,3240,2013-10-10 22:00:00,559.0,0,0,55.0
5207,3203,456,2399,2013-10-11 00:23:00,1324.0,0,0,132.0
8248,2089,1949,4208,2013-10-11 02:36:00,411.0,0,0,41.0
8249,1828,1906,519,2013-10-11 03:56:00,243.0,0,0,24.0
5210,7510,914,213,2013-10-11 06:56:00,204.0,0,0,20.0
8251,7923,1477,545,2013-10-11 13:06:00,131.0,0,1,13.0
2241,8001,1089,2038,2013-10-11 13:56:00,798.0,0,0,79.0
2242,3114,1655,2289,2013-10-11 14:14:00,906.0,0,1,90.0
2244,5151,2274,1602,2013-10-11 17:18:00,1037.0,0,0,103.0
2245,1615,2189,2427,2013-10-11 18:17:00,101.0,0,1,10.0
2246,5974,3248,363,2013-10-11 18:24:00,92.0,0,1,9.0
2884,4095,3397,2711,2013-10-11 19:25:00,277.0,0,0,
2247,2886,88,4105,2013-10-11 21:15:00,441.0,0,1,44.0
5217,8593,2668,851,2013-10-12 13:36:00,791.0,0,0,79.0
5218,6754,1738,3516,2013-10-12 14:30:00,345.0,0,0,34.0
8258,1284,3127,4178,2013-10-12 15:12:00,214.0,0,1,21.0
2250,3265,2943,329,2013-10-12 15:23:00,345.0,0,0,34.0
8886,7591,1063,3471,2013-10-12 16:30:00,0.0,0,0,0.0
5221,3643,2960,3761,2013-10-12 19:43:00,343.0,0,1,34.0
8260,2304,2280,3538,2013-10-12 20:25:00,336.0,0,0,33.0
8261,1026,954,2104,2013-10-12 20:34:00,334.0,0,0,33.0
5222,7664,997,2353,2013-10-12 21:51:00,334.0,0,0,33.0
8262,8608,3412,4413,2013-10-12 21:52:00,388.0,0,1,38.0
2254,8825,415,2998,2013-10-12 22:33:00,773.0,0,1,77.0
2886,2071,2007,1234,2013-10-13 14:09:00,0.0,0,1,0.0
8264,6700,1198,4015,2013-10-13 14:37:00,222.0,0,1,22.0
5224,6700,1318,2018,2013-10-13 15:10:00,221.0,0,0,22.0
8265,175,1294,939,2013-10-13 15:46:00,423.0,0,1,42.0
8268,876,2689,2954,2013-10-13 21:04:00,497.0,0,0,49.0
8269,7997,2581,4060,2013-10-13 21:48:00,118.0,0,0,11.0
5842,2260,2110,1343,2013-10-14 00:27:00,0.0,0,1,0.0
2258,1120,1177,2108,2013-10-14 01:08:00,378.0,0,1,37.0
